date,group,subscribers,source
2026-03-31,WJSN,320000,daily
2026-03-31,ILY:1,167000,daily
2026-03-31,YOUNG POSSE,351000,daily
2026-03-31,TWICE,19100000,daily
2026-03-31,Weeekly,417000,daily
2026-03-31,Dreamcatcher,1780000,daily
2026-03-31,VIVIZ,743000,daily
2026-03-31,tripleS,2920000,daily
2026-03-31,CLASS:y,331000,daily
2026-03-31,MADEIN,192000,daily
2026-03-31,Candy Shop,34500,daily
2026-03-31,IVE,4960000,daily
2026-03-31,LE SSERAFIM,7090000,daily
2026-03-31,ARTBEAT v,5000000,daily
2026-03-31,BLACKPINK,100000000,daily
2026-03-31,aespa,8260000,daily
2026-03-31,KISS OF LIFE,2030000,daily
2026-03-31,QWER,1320000,daily
2026-03-31,IRRIS,48600,daily
2026-03-31,BABYMONSTER,11500000,daily
2026-03-31,Billlie,751000,daily
2026-03-31,WOOAH,413000,daily
2026-03-31,H1-KEY,429000,daily
2026-03-31,FIFTY FIFTY,2160000,daily
2026-03-31,PURPLE KISS,700000,daily
2026-03-31,STAYC,1830000,daily
2026-03-31,ILLIT,3810000,daily
2026-03-31,Tracer,3640,daily
2026-03-31,LOVEONE,23500,daily
2026-03-31,CRAXY,238000,daily
2026-03-31,ENHYPEN,13500000,daily
2026-03-31,ifeye,278000,daily
2026-03-31,W!TCHX,8450,daily
2026-03-31,ALLDAY PROJECT,1100000,daily
2026-03-31,KiiiKiii,399000,daily
2026-03-31,PLAVE,1140000,daily
2026-03-31,ASTRO,5510000,daily
2026-03-31,We;Na,27100,daily
2026-03-31,Burvey,64500,daily
2026-03-31,AtHeart,1500000,daily
2026-03-31,Hearts2Hearts,2020000,daily
2026-03-31,SPIA,2240,daily
2026-03-31,SF9,997000,daily
2026-03-31,P1Harmony,1680000,daily
2026-03-31,UNICODE,1020,daily
2026-03-31,UDTT,107000,daily
2026-03-31,VVS,64800,daily
2026-03-31,NCT 127,5640000,daily
2026-03-31,Xdinary Heroes,1220000,daily
2026-03-31,ZEROBASEONE,2100000,daily
2026-03-31,SECRET NUMBER,1600000,daily
2026-03-31,PRIMROSE,133000,daily
2026-03-31,ablume,94400,daily
2026-03-31,SMORZ,138000,daily
2026-03-31,SEVENTEEN,16900000,daily
2026-03-31,I:MOND,15800,daily
2026-03-31,NCT DREAM,7060000,daily
2026-03-31,PENTAGON,1670000,daily
2026-03-31,ODD YOUTH,31300,daily
2026-03-31,TWS,1780000,daily
2026-03-31,KIIRAS,173000,daily
2026-03-31,Stray Kids,23400000,daily
2026-03-31,AB6IX,504000,daily
2026-03-31,USPEER,30400,daily
2026-03-31,Ikon,8670000,daily
2026-03-31,MONSTA X,2600000,daily
2026-03-31,TXT,13300000,daily
2026-03-31,IRISÉ,92000,daily
2026-03-31,Geenius,40600,daily
2026-03-31,THE BOYZ,2260000,daily
2026-03-31,HITGS,65300,daily
2026-03-31,BTS,83300000,daily
2026-03-31,Loossemble,233000,daily
2026-03-31,Baby DONT Cry,416000,daily
2026-03-31,BOYNEXTDOOR,2210000,daily
2026-03-31,TREASURE,7920000,daily
2026-03-31,TEMPEST,510000,daily
2026-03-31,RIIZE,1990000,daily
2026-03-31,WHIB,647000,daily
2026-03-31,KickFlip,635000,daily
2026-03-31,n.SSign,96600,daily
2026-03-31,AIMERS,61300,daily
2026-03-31,AMPERS&ONE,320000,daily
2026-03-31,"Golden Child, GNCD",379000,daily
2026-03-31,TIOT,85700,daily
2026-03-31,8TURN,1270000,daily
2026-03-31,NOMAD,60500,daily
2026-03-31,OMEGA X,393000,daily
2026-03-31,The KingDom,381000,daily
2026-03-31,MIRAE,395000,daily
2026-03-31,WAKER,78500,daily
2026-03-31,NouerA,217000,daily
2026-03-31,NINE.i,237000,daily
2026-03-31,BAE173,251000,daily
2026-03-31,THE NEW SIX,807000,daily
2026-03-31,TRENDZ,187000,daily
2026-03-31,ONEUS,1590000,daily
2026-03-31,DXMON,64200,daily
2026-03-31,EVNNE,649000,daily
2026-03-31,EPEX,555000,daily
2026-03-31,ATEEZ,4850000,daily
2026-03-31,ONE PACT,155000,daily
2026-03-31,DRIPPIN,514000,daily
2026-03-31,xikers,971000,daily
2026-03-31,MCND,377000,daily
2026-03-31,ATBO,180000,daily
2026-03-31,ARrC,413000,daily
2026-03-31,DAY6,2290000,daily
2026-03-31,SEVENUS,23000,daily
2026-03-31,CRAVITY,872000,daily
2026-03-31,The Wind,736000,daily
2026-03-31,YOUNITE,123000,daily
2026-03-31,POW,186000,daily
2026-03-31,WEi,696000,daily
2026-03-31,CIX,1010000,daily
2026-03-31,NCHIVE,82000,daily
2026-03-31,NEXZ,493000,daily
2026-03-31,DKB,217000,daily
2026-03-31,ALL(H)OURS,352000,daily
2026-03-31,BLITZERS,218000,daily
2026-03-31,LUN8,945000,daily
2026-03-31,XODIAC,711000,daily
2026-03-31,82MAJOR,527000,daily
2026-03-31,FANTASY BOYS,74800,daily
2026-03-31,VANNER,99900,daily
2026-03-31,NOWZ,170000,daily
2026-03-31,E'LAST,284000,daily
2026-03-31,ONF,277000,daily
2026-03-31,HAWW,52900,daily
2026-03-31,LNGSHOT,1240000,daily
2026-03-31,ALPHA DRIVE ONE,696000,daily
2026-03-31,PICKUS,8480,daily
2026-03-31,AM8IC,11000,daily
2026-03-31,CLOSE YOUR EYES,691000,daily
2026-03-31,YUHZ,18100,daily
2026-03-31,ASC2NT,94400,daily
2026-03-31,Dragon Pony,38700,daily
2026-03-31,AxMxP,314000,daily
2026-03-31,NAZE,1870,daily
2026-03-31,DayChild,3700,daily
2026-03-31,IDID,137000,daily
2026-03-31,B.D.U,34900,daily
2026-03-31,WATERFIRE,5470,daily
2026-03-31,NEWBEAT,90300,daily
2026-03-31,AHOF,546000,daily
2026-03-31,BE BOYS,11900,daily
2026-03-31,ALLDAY PROJECT,1100000,daily
2026-03-31,EASTSHINE,42600,daily
2026-03-31,idntt,824000,daily
2026-03-31,AEONIT,19600,daily
2026-03-31,XLOV,1020000,daily
2026-03-31,CORTIS,3450000,daily
2026-04-01,WOOAH,413000,daily
2026-04-01,MADEIN,192000,daily
2026-04-01,Tracer,3640,daily
2026-04-01,BADVILLAIN,172000,daily
2026-04-01,QWER,1320000,daily
2026-04-01,aespa,8260000,daily
2026-04-01,IVE,4960000,daily
2026-04-01,MEOVV,1160000,daily
2026-04-01,YOUNG POSSE,351000,daily
2026-04-01,Weeekly,417000,daily
2026-04-01,H1-KEY,429000,daily
2026-04-01,Red Velvet,5550000,daily
2026-04-01,IRRIS,48600,daily
2026-04-01,NMIXX,4180000,daily
2026-04-01,ILLIT,3820000,daily
2026-04-01,TRI.BE,646000,daily
2026-04-01,BABYMONSTER,11500000,daily
2026-04-01,UNIS,831000,daily
2026-04-01,Candy Shop,34500,daily
2026-04-01,RESCENE,313000,daily
2026-04-01,Kep1er,2520000,daily
2026-04-01,izna,1980000,daily
2026-04-01,Dreamcatcher,1780000,daily
2026-04-01,WJSN,320000,daily
2026-04-01,ARTBEAT v,5000000,daily
2026-04-01,OH MY GIRL,1050000,daily
2026-04-01,ILY:1,167000,daily
2026-04-01,NewJeans,8320000,daily
2026-04-01,BLACKPINK,100000000,daily
2026-04-01,LE SSERAFIM,7090000,daily
2026-04-01,KISS OF LIFE,2030000,daily
2026-04-01,Billlie,751000,daily
2026-04-01,SMN,478000,daily
2026-04-01,tripleS,2920000,daily
2026-04-01,ADYA,15600,daily
2026-04-01,ITZY,9800000,daily
2026-04-01,TWICE,19100000,daily
2026-04-01,VIVIZ,743000,daily
2026-04-01,Rocket Punch,200000,daily
2026-04-01,STAYC,1830000,daily
2026-04-01,BLACKSWAN,903000,daily
2026-04-01,CSR,136000,daily
2026-04-01,BEWAVE,215000,daily
2026-04-01,FIFTY FIFTY,2160000,daily
2026-04-01,CLASS:y,331000,daily
2026-04-01,PURPLE KISS,700000,daily
2026-04-01,ICHILLIN',110000,daily
2026-04-01,ARTMS,1040000,daily
2026-04-01,i-dle,9640000,daily
2026-04-01,fromis_9,1290000,daily
2026-04-01,KiiiKiii,400000,daily
2026-04-01,SEVENTEEN,16900000,daily
2026-04-01,SECRET NUMBER,1600000,daily
2026-04-01,ALLDAY PROJECT,1100000,daily
2026-04-01,ENHYPEN,13500000,daily
2026-04-01,UNICODE,1020,daily
2026-04-01,ifeye,278000,daily
2026-04-01,Burvey,64500,daily
2026-04-01,I:MOND,15800,daily
2026-04-01,MONSTA X,2600000,daily
2026-04-01,KIIRAS,176000,daily
2026-04-01,BTS,83300000,daily
2026-04-01,PRIMROSE,133000,daily
2026-04-01,CRAXY,238000,daily
2026-04-01,SMORZ,138000,daily
2026-04-01,Geenius,40600,daily
2026-04-01,USPEER,30500,daily
2026-04-01,AtHeart,1500000,daily
2026-04-01,PENTAGON,1670000,daily
2026-04-01,LOVEONE,23500,daily
2026-04-01,VVS,64800,daily
2026-04-01,UDTT,107000,daily
2026-04-01,Ikon,8670000,daily
2026-04-01,SF9,997000,daily
2026-04-01,TEMPEST,510000,daily
2026-04-01,ZEROBASEONE,2100000,daily
2026-04-01,We;Na,27100,daily
2026-04-01,SPIA,2240,daily
2026-04-01,ablume,94500,daily
2026-04-01,Baby DONT Cry,447000,daily
2026-04-01,TWS,1780000,daily
2026-04-01,Xdinary Heroes,1220000,daily
2026-04-01,AB6IX,504000,daily
2026-04-01,Loossemble,233000,daily
2026-04-01,TREASURE,7920000,daily
2026-04-01,Hearts2Hearts,2040000,daily
2026-04-01,IRISÉ,92200,daily
2026-04-01,HITGS,65300,daily
2026-04-01,RIIZE,1990000,daily
2026-04-01,Stray Kids,23400000,daily
2026-04-01,THE BOYZ,2260000,daily
2026-04-01,ASTRO,5510000,daily
2026-04-01,NCT DREAM,7060000,daily
2026-04-01,ODD YOUTH,31500,daily
2026-04-01,W!TCHX,8480,daily
2026-04-01,NCT 127,5640000,daily
2026-04-01,PLAVE,1140000,daily
2026-04-01,BOYNEXTDOOR,2210000,daily
2026-04-01,P1Harmony,1680000,daily
2026-04-01,TXT,13300000,daily
2026-04-01,ONE PACT,155000,daily
2026-04-01,ONEUS,1590000,daily
2026-04-01,BLITZERS,218000,daily
2026-04-01,"Golden Child, GNCD",379000,daily
2026-04-01,NCHIVE,82100,daily
2026-04-01,DRIPPIN,514000,daily
2026-04-01,E'LAST,284000,daily
2026-04-01,NEXZ,494000,daily
2026-04-01,DKB,217000,daily
2026-04-01,VANNER,99900,daily
2026-04-01,NOMAD,60500,daily
2026-04-01,CRAVITY,872000,daily
2026-04-01,AIMERS,61300,daily
2026-04-01,WEi,696000,daily
2026-04-01,POW,186000,daily
2026-04-01,AMPERS&ONE,320000,daily
2026-04-01,ONF,277000,daily
2026-04-01,NINE.i,237000,daily
2026-04-01,ALL(H)OURS,352000,daily
2026-04-01,The Wind,736000,daily
2026-04-01,MCND,377000,daily
2026-04-01,n.SSign,96600,daily
2026-04-01,KickFlip,636000,daily
2026-04-01,LUN8,945000,daily
2026-04-01,MIRAE,395000,daily
2026-04-01,DAY6,2290000,daily
2026-04-01,ATBO,180000,daily
2026-04-01,DXMON,64200,daily
2026-04-01,NOWZ,170000,daily
2026-04-01,TIOT,85700,daily
2026-04-01,82MAJOR,527000,daily
2026-04-01,xikers,974000,daily
2026-04-01,TRENDZ,187000,daily
2026-04-01,WAKER,78500,daily
2026-04-01,EVNNE,649000,daily
2026-04-01,ATEEZ,4860000,daily
2026-04-01,BAE173,251000,daily
2026-04-01,8TURN,1270000,daily
2026-04-01,CIX,1010000,daily
2026-04-01,OMEGA X,393000,daily
2026-04-01,SEVENUS,23000,daily
2026-04-01,WHIB,647000,daily
2026-04-01,NouerA,217000,daily
2026-04-01,FANTASY BOYS,74800,daily
2026-04-01,ARrC,413000,daily
2026-04-01,EPEX,555000,daily
2026-04-01,XODIAC,711000,daily
2026-04-01,YOUNITE,123000,daily
2026-04-01,The KingDom,381000,daily
2026-04-01,THE NEW SIX,807000,daily
2026-04-01,PICKUS,8480,daily
2026-04-01,ALPHA DRIVE ONE,697000,daily
2026-04-01,NEWBEAT,90300,daily
2026-04-01,BE BOYS,11900,daily
2026-04-01,WATERFIRE,5470,daily
2026-04-01,AEONIT,19600,daily
2026-04-01,YUHZ,18200,daily
2026-04-01,CLOSE YOUR EYES,691000,daily
2026-04-01,IDID,137000,daily
2026-04-01,CORTIS,3450000,daily
2026-04-01,Dragon Pony,38800,daily
2026-04-01,ALLDAY PROJECT,1100000,daily
2026-04-01,AHOF,546000,daily
2026-04-01,DayChild,3700,daily
2026-04-01,LNGSHOT,1240000,daily
2026-04-01,B.D.U,34900,daily
2026-04-01,XLOV,1020000,daily
2026-04-01,HAWW,52900,daily
2026-04-01,NAZE,1880,daily
2026-04-01,AM8IC,11000,daily
2026-04-01,EASTSHINE,42600,daily
2026-04-01,AxMxP,314000,daily
2026-04-01,idntt,824000,daily
2026-04-01,ASC2NT,94400,daily
2026-04-03,MEOVV,1160000,daily
2026-04-03,ILLIT,3830000,daily
2026-04-03,i-dle,9640000,daily
2026-04-03,SMN,478000,daily
2026-04-03,UNIS,831000,daily
2026-04-03,Kep1er,2530000,daily
2026-04-03,LE SSERAFIM,7090000,daily
2026-04-03,Rocket Punch,200000,daily
2026-04-03,Tracer,3640,daily
2026-04-03,BLACKPINK,100000000,daily
2026-04-03,BEWAVE,215000,daily
2026-04-03,WOOAH,413000,daily
2026-04-03,aespa,8260000,daily
2026-04-03,Billlie,751000,daily
2026-04-03,fromis_9,1290000,daily
2026-04-03,BLACKSWAN,903000,daily
2026-04-03,FIFTY FIFTY,2160000,daily
2026-04-03,Red Velvet,5550000,daily
2026-04-03,YOUNG POSSE,351000,daily
2026-04-03,WJSN,320000,daily
2026-04-03,Candy Shop,34600,daily
2026-04-03,MADEIN,192000,daily
2026-04-03,IRRIS,48600,daily
2026-04-03,CLASS:y,331000,daily
2026-04-03,ITZY,9810000,daily
2026-04-03,izna,1990000,daily
2026-04-03,TRI.BE,646000,daily
2026-04-03,ARTMS,1040000,daily
2026-04-03,Weeekly,417000,daily
2026-04-03,ADYA,15600,daily
2026-04-03,CSR,136000,daily
2026-04-03,OH MY GIRL,1050000,daily
2026-04-03,NMIXX,4190000,daily
2026-04-03,tripleS,2920000,daily
2026-04-03,ARTBEAT v,5000000,daily
2026-04-03,QWER,1320000,daily
2026-04-03,IVE,4970000,daily
2026-04-03,NewJeans,8320000,daily
2026-04-03,H1-KEY,429000,daily
2026-04-03,Dreamcatcher,1780000,daily
2026-04-03,PURPLE KISS,700000,daily
2026-04-03,BABYMONSTER,11500000,daily
2026-04-03,BADVILLAIN,172000,daily
2026-04-03,ICHILLIN',110000,daily
2026-04-03,KISS OF LIFE,2030000,daily
2026-04-03,STAYC,1830000,daily
2026-04-03,TWICE,19100000,daily
2026-04-03,RESCENE,313000,daily
2026-04-03,VIVIZ,743000,daily
2026-04-03,ILY:1,167000,daily
2026-04-03,TXT,13300000,daily
2026-04-03,I:MOND,15800,daily
2026-04-03,VVS,64900,daily
2026-04-03,RIIZE,1990000,daily
2026-04-03,BOYNEXTDOOR,2220000,daily
2026-04-03,TEMPEST,510000,daily
2026-04-03,NCT 127,5640000,daily
2026-04-03,ALLDAY PROJECT,1100000,daily
2026-04-03,ENHYPEN,13500000,daily
2026-04-03,AB6IX,504000,daily
2026-04-03,MONSTA X,2600000,daily
2026-04-03,ODD YOUTH,31700,daily
2026-04-03,UNICODE,1020,daily
2026-04-03,LOVEONE,23600,daily
2026-04-03,Burvey,64500,daily
2026-04-03,ZEROBASEONE,2100000,daily
2026-04-03,HITGS,65400,daily
2026-04-03,PENTAGON,1670000,daily
2026-04-03,SPIA,2240,daily
2026-04-03,We;Na,27200,daily
2026-04-03,W!TCHX,8520,daily
2026-04-03,Loossemble,233000,daily
2026-04-03,Stray Kids,23400000,daily
2026-04-03,P1Harmony,1680000,daily
2026-04-03,IRISÉ,92500,daily
2026-04-03,THE BOYZ,2260000,daily
2026-04-03,KiiiKiii,403000,daily
2026-04-03,ASTRO,5510000,daily
2026-04-03,SEVENTEEN,16900000,daily
2026-04-03,KIIRAS,178000,daily
2026-04-03,SMORZ,138000,daily
2026-04-03,CRAXY,238000,daily
2026-04-03,BTS,83400000,daily
2026-04-03,SECRET NUMBER,1600000,daily
2026-04-03,Geenius,40700,daily
2026-04-03,NCT DREAM,7060000,daily
2026-04-03,TREASURE,7920000,daily
2026-04-03,PRIMROSE,133000,daily
2026-04-03,SF9,997000,daily
2026-04-03,Xdinary Heroes,1220000,daily
2026-04-03,UDTT,107000,daily
2026-04-03,USPEER,30500,daily
2026-04-03,ifeye,278000,daily
2026-04-03,TWS,1790000,daily
2026-04-03,Ikon,8670000,daily
2026-04-03,PLAVE,1140000,daily
2026-04-03,Baby DONT Cry,506000,daily
2026-04-03,Hearts2Hearts,2070000,daily
2026-04-03,AtHeart,1500000,daily
2026-04-03,ablume,94500,daily
2026-04-03,DAY6,2290000,daily
2026-04-03,CRAVITY,873000,daily
2026-04-03,The Wind,736000,daily
2026-04-03,BAE173,251000,daily
2026-04-03,EPEX,556000,daily
2026-04-03,WAKER,78500,daily
2026-04-03,ARrC,413000,daily
2026-04-03,WHIB,647000,daily
2026-04-03,8TURN,1270000,daily
2026-04-03,THE NEW SIX,806000,daily
2026-04-03,NCHIVE,82100,daily
2026-04-03,E'LAST,284000,daily
2026-04-03,OMEGA X,393000,daily
2026-04-03,TRENDZ,187000,daily
2026-04-03,TIOT,85700,daily
2026-04-03,VANNER,99900,daily
2026-04-03,ATBO,180000,daily
2026-04-03,DRIPPIN,514000,daily
2026-04-03,82MAJOR,528000,daily
2026-04-03,MCND,377000,daily
2026-04-03,LUN8,945000,daily
2026-04-03,EVNNE,649000,daily
2026-04-03,DXMON,64200,daily
2026-04-03,ONF,277000,daily
2026-04-03,POW,186000,daily
2026-04-03,The KingDom,381000,daily
2026-04-03,ONEUS,1590000,daily
2026-04-03,CIX,1010000,daily
2026-04-03,YOUNITE,123000,daily
2026-04-03,MIRAE,395000,daily
2026-04-03,NINE.i,237000,daily
2026-04-03,FANTASY BOYS,74800,daily
2026-04-03,"Golden Child, GNCD",379000,daily
2026-04-03,BLITZERS,218000,daily
2026-04-03,NOMAD,60500,daily
2026-04-03,XODIAC,711000,daily
2026-04-03,DKB,217000,daily
2026-04-03,NouerA,218000,daily
2026-04-03,xikers,975000,daily
2026-04-03,ONE PACT,155000,daily
2026-04-03,WEi,696000,daily
2026-04-03,SEVENUS,23000,daily
2026-04-03,n.SSign,96600,daily
2026-04-03,KickFlip,637000,daily
2026-04-03,ALL(H)OURS,352000,daily
2026-04-03,NEXZ,494000,daily
2026-04-03,AMPERS&ONE,320000,daily
2026-04-03,ATEEZ,4860000,daily
2026-04-03,NOWZ,171000,daily
2026-04-03,AIMERS,61300,daily
2026-04-03,CORTIS,3470000,daily
2026-04-03,IDID,137000,daily
2026-04-03,HAWW,52900,daily
2026-04-03,XLOV,1030000,daily
2026-04-03,B.D.U,34900,daily
2026-04-03,ALLDAY PROJECT,1100000,daily
2026-04-03,Dragon Pony,38900,daily
2026-04-03,NAZE,1910,daily
2026-04-03,NEWBEAT,90500,daily
2026-04-03,CLOSE YOUR EYES,691000,daily
2026-04-03,AHOF,546000,daily
2026-04-03,BE BOYS,11900,daily
2026-04-03,AEONIT,19600,daily
2026-04-03,DayChild,3700,daily
2026-04-03,EASTSHINE,43100,daily
2026-04-03,LNGSHOT,1260000,daily
2026-04-03,PICKUS,8490,daily
2026-04-03,ALPHA DRIVE ONE,698000,daily
2026-04-03,AM8IC,11000,daily
2026-04-03,idntt,824000,daily
2026-04-03,YUHZ,18500,daily
2026-04-03,WATERFIRE,5470,daily
2026-04-03,AxMxP,314000,daily
2026-04-03,ASC2NT,94400,daily
2026-04-04,NewJeans,8320000,daily
2026-04-04,aespa,8260000,daily
2026-04-04,WOOAH,413000,daily
2026-04-04,ILY:1,167000,daily
2026-04-04,VIVIZ,743000,daily
2026-04-04,Tracer,3640,daily
2026-04-04,CLASS:y,331000,daily
2026-04-04,Candy Shop,34600,daily
2026-04-04,H1-KEY,429000,daily
2026-04-04,ITZY,9810000,daily
2026-04-04,Billlie,751000,daily
2026-04-04,FIFTY FIFTY,2160000,daily
2026-04-04,OH MY GIRL,1050000,daily
2026-04-04,PURPLE KISS,700000,daily
2026-04-04,TWICE,19100000,daily
2026-04-04,BABYMONSTER,11500000,daily
2026-04-04,izna,1990000,daily
2026-04-04,UNIS,832000,daily
2026-04-04,TRI.BE,646000,daily
2026-04-04,KISS OF LIFE,2030000,daily
2026-04-04,STAYC,1830000,daily
2026-04-04,i-dle,9640000,daily
2026-04-04,IRRIS,48600,daily
2026-04-04,Red Velvet,5550000,daily
2026-04-04,BLACKPINK,100000000,daily
2026-04-04,CSR,136000,daily
2026-04-04,ICHILLIN',110000,daily
2026-04-04,MADEIN,192000,daily
2026-04-04,ARTMS,1040000,daily
2026-04-04,QWER,1320000,daily
2026-04-04,YOUNG POSSE,351000,daily
2026-04-04,BEWAVE,215000,daily
2026-04-04,IVE,4970000,daily
2026-04-04,ADYA,15600,daily
2026-04-04,SMN,478000,daily
2026-04-04,NMIXX,4200000,daily
2026-04-04,Weeekly,417000,daily
2026-04-04,BADVILLAIN,173000,daily
2026-04-04,BLACKSWAN,903000,daily
2026-04-04,MEOVV,1160000,daily
2026-04-04,fromis_9,1290000,daily
2026-04-04,ILLIT,3830000,daily
2026-04-04,RESCENE,314000,daily
2026-04-04,ARTBEAT v,5000000,daily
2026-04-04,Kep1er,2530000,daily
2026-04-04,Dreamcatcher,1780000,daily
2026-04-04,tripleS,2920000,daily
2026-04-04,WJSN,320000,daily
2026-04-04,LE SSERAFIM,7090000,daily
2026-04-04,Rocket Punch,200000,daily
2026-04-04,ENHYPEN,13500000,daily
2026-04-04,LOVEONE,23600,daily
2026-04-04,ODD YOUTH,31800,daily
2026-04-04,P1Harmony,1680000,daily
2026-04-04,Burvey,64500,daily
2026-04-04,Geenius,40700,daily
2026-04-04,SECRET NUMBER,1600000,daily
2026-04-04,ASTRO,5510000,daily
2026-04-04,ZEROBASEONE,2100000,daily
2026-04-04,ablume,94600,daily
2026-04-04,PLAVE,1140000,daily
2026-04-04,PENTAGON,1670000,daily
2026-04-04,KIIRAS,179000,daily
2026-04-04,UNICODE,1020,daily
2026-04-04,MONSTA X,2600000,daily
2026-04-04,NCT DREAM,7060000,daily
2026-04-04,VVS,64900,daily
2026-04-04,IRISÉ,92700,daily
2026-04-04,Baby DONT Cry,524000,daily
2026-04-04,AB6IX,504000,daily
2026-04-04,Loossemble,233000,daily
2026-04-04,W!TCHX,8540,daily
2026-04-04,BTS,83500000,daily
2026-04-04,Xdinary Heroes,1220000,daily
2026-04-04,I:MOND,15800,daily
2026-04-04,RIIZE,1990000,daily
2026-04-04,UDTT,107000,daily
2026-04-04,ifeye,278000,daily
2026-04-04,SMORZ,138000,daily
2026-04-04,We;Na,27200,daily
2026-04-04,AtHeart,1500000,daily
2026-04-04,TEMPEST,510000,daily
2026-04-04,THE BOYZ,2260000,daily
2026-04-04,BOYNEXTDOOR,2220000,daily
2026-04-04,SPIA,2260,daily
2026-04-04,Stray Kids,23400000,daily
2026-04-04,HITGS,65400,daily
2026-04-04,TXT,13300000,daily
2026-04-04,SF9,997000,daily
2026-04-04,Hearts2Hearts,2090000,daily
2026-04-04,CRAXY,238000,daily
2026-04-04,USPEER,30500,daily
2026-04-04,KiiiKiii,404000,daily
2026-04-04,PRIMROSE,133000,daily
2026-04-04,NCT 127,5640000,daily
2026-04-04,TWS,1790000,daily
2026-04-04,TREASURE,7920000,daily
2026-04-04,Ikon,8670000,daily
2026-04-04,ALLDAY PROJECT,1100000,daily
2026-04-04,SEVENTEEN,16900000,daily
2026-04-04,SEVENUS,23000,daily
2026-04-04,TIOT,85700,daily
2026-04-04,KickFlip,637000,daily
2026-04-04,The Wind,736000,daily
2026-04-04,WHIB,647000,daily
2026-04-04,CRAVITY,873000,daily
2026-04-04,DAY6,2290000,daily
2026-04-04,OMEGA X,393000,daily
2026-04-04,ONF,277000,daily
2026-04-04,VANNER,99900,daily
2026-04-04,The KingDom,381000,daily
2026-04-04,xikers,975000,daily
2026-04-04,LUN8,945000,daily
2026-04-04,82MAJOR,529000,daily
2026-04-04,8TURN,1270000,daily
2026-04-04,AMPERS&ONE,320000,daily
2026-04-04,E'LAST,284000,daily
2026-04-04,BLITZERS,218000,daily
2026-04-04,n.SSign,96600,daily
2026-04-04,NCHIVE,82100,daily
2026-04-04,DKB,217000,daily
2026-04-04,EPEX,556000,daily
2026-04-04,"Golden Child, GNCD",379000,daily
2026-04-04,DXMON,64200,daily
2026-04-04,DRIPPIN,514000,daily
2026-04-04,CIX,1010000,daily
2026-04-04,EVNNE,649000,daily
2026-04-04,ONE PACT,155000,daily
2026-04-04,ALL(H)OURS,353000,daily
2026-04-04,ONEUS,1590000,daily
2026-04-04,ATBO,180000,daily
2026-04-04,AIMERS,61300,daily
2026-04-04,POW,186000,daily
2026-04-04,YOUNITE,123000,daily
2026-04-04,NouerA,218000,daily
2026-04-04,MCND,377000,daily
2026-04-04,BAE173,251000,daily
2026-04-04,THE NEW SIX,806000,daily
2026-04-04,NINE.i,237000,daily
2026-04-04,ATEEZ,4860000,daily
2026-04-04,MIRAE,395000,daily
2026-04-04,ARrC,413000,daily
2026-04-04,NOMAD,60500,daily
2026-04-04,TRENDZ,188000,daily
2026-04-04,WAKER,78500,daily
2026-04-04,WEi,696000,daily
2026-04-04,XODIAC,711000,daily
2026-04-04,NEXZ,495000,daily
2026-04-04,NOWZ,172000,daily
2026-04-04,FANTASY BOYS,74800,daily
2026-04-04,HAWW,52900,daily
2026-04-04,PICKUS,8490,daily
2026-04-04,LNGSHOT,1260000,daily
2026-04-04,AHOF,547000,daily
2026-04-04,BE BOYS,11900,daily
2026-04-04,Dragon Pony,38900,daily
2026-04-04,XLOV,1030000,daily
2026-04-04,CLOSE YOUR EYES,691000,daily
2026-04-04,IDID,137000,daily
2026-04-04,idntt,825000,daily
2026-04-04,YUHZ,18600,daily
2026-04-04,WATERFIRE,5470,daily
2026-04-04,ASC2NT,94500,daily
2026-04-04,EASTSHINE,43500,daily
2026-04-04,AEONIT,19600,daily
2026-04-04,AM8IC,11000,daily
2026-04-04,ALLDAY PROJECT,1100000,daily
2026-04-04,B.D.U,34900,daily
2026-04-04,AxMxP,314000,daily
2026-04-04,ALPHA DRIVE ONE,698000,daily
2026-04-04,NAZE,1940,daily
2026-04-04,NEWBEAT,90500,daily
2026-04-04,DayChild,3700,daily
2026-04-04,CORTIS,3480000,daily
2026-04-05,Tracer,3640,daily
2026-04-05,Rocket Punch,199000,daily
2026-04-05,Weeekly,417000,daily
2026-04-05,Candy Shop,34600,daily
2026-04-05,BABYMONSTER,11500000,daily
2026-04-05,Billlie,751000,daily
2026-04-05,MEOVV,1160000,daily
2026-04-05,UNIS,832000,daily
2026-04-05,BADVILLAIN,173000,daily
2026-04-05,RESCENE,314000,daily
2026-04-05,NMIXX,4200000,daily
2026-04-05,NewJeans,8320000,daily
2026-04-05,KISS OF LIFE,2030000,daily
2026-04-05,ADYA,15600,daily
2026-04-05,PURPLE KISS,700000,daily
2026-04-05,MADEIN,192000,daily
2026-04-05,BEWAVE,215000,daily
2026-04-05,Kep1er,2530000,daily
2026-04-05,ARTBEAT v,5000000,daily
2026-04-05,aespa,8260000,daily
2026-04-05,VIVIZ,743000,daily
2026-04-05,IRRIS,48600,daily
2026-04-05,IVE,4980000,daily
2026-04-05,i-dle,9640000,daily
2026-04-05,BLACKPINK,100000000,daily
2026-04-05,WOOAH,413000,daily
2026-04-05,CLASS:y,331000,daily
2026-04-05,YOUNG POSSE,351000,daily
2026-04-05,BLACKSWAN,903000,daily
